Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Edad,Genero,Nacionalidad,Provincia,Distrito,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-14,15:00:00 - 17:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-05,09:00:00 - 11:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,GOICOECHEA,
HURTO,ARDID PREVIO/DISTRACCION,2021-03-24,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,CURRIDABAT,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-21,09:00:00 - 11:59:59,EDIFICACION,GASOLINERIA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-27,09:00:00 - 11:59:59,EDIFICACION,TALLER [EDIFICACION],Mayor de edad,MUJER,NICARAGUA,HEREDIA,HEREDIA,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-28,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-29,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-06,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-01,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-04-26,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-05-01,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,CARTERISTA,2021-05-05,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,CARTERISTA,2021-05-08,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,CARTERISTA,2021-05-11,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SANTA ANA,
HURTO,CARTERISTA,2021-05-19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CARTERISTA,2021-05-20,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,CARTERISTA,2021-05-21,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,GUANACASTE,LIBERIA,
HURTO,CARTERISTA,2021-05-22,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
HURTO,CARTERISTA,2021-06-03,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Desconocido,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,CARTERISTA,2021-06-08,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO,
HURTO,CARTERISTA,2021-06-12,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-06-14,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Desconocido,DESCONOCIDO,COSTA RICA,HEREDIA,DESCONOCIDO,
HURTO,CARTERISTA,2021-06-16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-06-08,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-06-18,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CON LLAVE,2021-01-08,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
HURTO,CON LLAVE,2021-01-13,00:00:00 - 02:59:59,PERSONA,GUARDA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CON LLAVE,2021-02-15,09:00:00 - 11:59:59,EDIFICACION,SERVICIOS SOCIALES [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,CON LLAVE,2021-02-22,03:00:00 - 05:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,ESTADOS UNIDOS,PUNTARENAS,QUEPOS,
HURTO,CON LLAVE,2021-02-21,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN PABLO,
HURTO,CON LLAVE,2021-03-04,15:00:00 - 17:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Adulto Mayor,MUJER,ESTADOS UNIDOS,SAN JOSE,SAN JOSE,
HURTO,CON LLAVE,2021-03-08,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CON LLAVE,2021-02-01,00:00:00 - 02:59:59,EDIFICACION,HOTEL/MOTEL/PENSION [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,CON LLAVE,2021-03-18,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,LOS CHILES,
HURTO,CON LLAVE,2021-03-24,06:00:00 - 08:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CON LLAVE,2021-04-05,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CON LLAVE,2021-03-27,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,LOS CHILES,
HURTO,CON LLAVE,2021-05-13,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Mayor de edad,DESCONOCIDO,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-17,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Desconocido,DESCONOCIDO,COSTA RICA,HEREDIA,HEREDIA,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-07,21:00:00 - 23:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-13,09:00:00 - 11:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-04-28,12:00:00 - 14:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-20,09:00:00 - 11:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-20,09:00:00 - 11:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-31,12:00:00 - 14:59:59,PERSONA,VENDEDOR DE LOTERIA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-31,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,ARDID PREVIO/DISTRACCION,2021-06-07,09:00:00 - 11:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-05-25,09:00:00 - 11:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,ARDID PREVIO/DISTRACCION,2021-06-12,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,ARDID PREVIO/DISTRACCION,2021-06-14,09:00:00 - 11:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-01-03,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-01-07,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-01-09,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
HURTO,CARTERISTA,2021-01-08,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-01-09,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,CARTERISTA,2021-01-15,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,ALAJUELITA,
HURTO,CARTERISTA,2021-01-27,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-02-04,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,CARTERISTA,2021-01-05,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,VASQUEZ DE CORONADO,
HURTO,CARTERISTA,2021-02-08,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,CARTERISTA,2021-02-06,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-02-10,09:00:00 - 11:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,CARTERISTA,2021-02-17,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,MONTES DE OCA,
HURTO,CARTERISTA,2021-02-14,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
HURTO,CARTERISTA,2021-02-19,12:00:00 - 14:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA DE FUEGO,2021-01-25,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TIBAS,
ASALTO,ARMA DE FUEGO,2021-01-26,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
ASALTO,ARMA DE FUEGO,2021-01-29,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-01-30,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA,
ASALTO,ARMA DE FUEGO,2021-01-30,21:00:00 - 23:59:59,EDIFICACION,SUPER MERCADO [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ASALTO,ARMA DE FUEGO,2021-02-01,15:00:00 - 17:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-01-31,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2021-01-24,18:00:00 - 20:59:59,EDIFICACION,BAR [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA DE FUEGO,2021-02-02,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ASALTO,ARMA DE FUEGO,2021-02-04,00:00:00 - 02:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA DE FUEGO,2021-02-04,18:00:00 - 20:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA DE FUEGO,2021-01-31,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
ASALTO,ARMA DE FUEGO,2021-02-08,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
ASALTO,ARMA DE FUEGO,2021-02-10,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,FRANCIA,GUANACASTE,LIBERIA,
ASALTO,ARMA DE FUEGO,2021-02-10,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2021-02-11,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-02-11,15:00:00 - 17:59:59,PERSONA,USUARIO CAJERO AUTOMATICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,TIBAS,
ASALTO,ARMA DE FUEGO,2021-02-12,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-02-06,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-02-12,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Desconocido,DESCONOCIDO,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA DE FUEGO,2021-02-13,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA DE FUEGO,2021-02-14,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
ASALTO,ARMA DE FUEGO,2021-02-13,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2021-02-15,21:00:00 - 23:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,VASQUEZ DE CORONADO,
ASALTO,ARMA DE FUEGO,2021-02-17,12:00:00 - 14:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-02-17,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,HOMBRE,Desconocido,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-02-17,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,VENEZUELA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2021-02-19,06:00:00 - 08:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Mayor de edad,HOMBRE,GUATEMALA,PUNTARENAS,ESPARZA,
ROBO,FORZADURA,2021-04-22,00:00:00 - 02:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA,
ROBO,FORZADURA,2021-04-24,00:00:00 - 02:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,FORZADURA,2021-04-21,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES,
ROBO,FORZADURA,2021-04-25,09:00:00 - 11:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
ROBO,FORZADURA,2021-04-24,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO,FORZADURA,2021-04-23,00:00:00 - 02:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-04-27,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,DESCONOCIDO,COSTA RICA,CARTAGO,TURRIALBA,
ROBO,FORZADURA,2021-04-27,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SARAPIQUI,
ROBO,FORZADURA,2021-04-28,09:00:00 - 11:59:59,EDIFICACION,CONSTRUCCI&#211,N [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA
ROBO,FORZADURA,2021-04-29,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO,FORZADURA,2021-04-15,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,MONTES DE OCA,
ROBO,FORZADURA,2021-04-30,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ROBO,FORZADURA,2021-04-30,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,ASERRI,
ROBO,FORZADURA,2021-05-03,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-01,00:00:00 - 02:59:59,OTROS,NO DEFINIDO [OTROS],Desconocido,DESCONOCIDO,Desconocido,ALAJUELA,UPALA,
ROBO,FORZADURA,2021-05-06,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SARAPIQUI,
ROBO,FORZADURA,2021-05-06,15:00:00 - 17:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,TURRIALBA,
ROBO,FORZADURA,2021-05-06,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,EL GUARCO,
ROBO,FORZADURA,2021-05-09,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
ROBO,FORZADURA,2021-05-04,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,BUENOS AIRES,
ROBO,FORZADURA,2021-05-08,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
ROBO,FORZADURA,2021-02-20,00:00:00 - 02:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,FORZADURA,2021-05-11,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-08,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-07,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-05-14,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
ROBO,FORZADURA,2021-05-15,00:00:00 - 02:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA,
ROBO,FORZADURA,2021-04-20,12:00:00 - 14:59:59,EDIFICACION,CONSTRUCCI&#211,N [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA
ROBO,FORZADURA,2021-03-10,15:00:00 - 17:59:59,EDIFICACION,HOTEL/MOTEL/PENSION [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2021-03-06,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-03-09,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-03-13,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA,
ROBO,FORZADURA,2021-03-13,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN RAFAEL,
ROBO,FORZADURA,2021-03-14,03:00:00 - 05:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-03-14,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,NICARAGUA,GUANACASTE,SANTA CRUZ,
ROBO,FORZADURA,2021-03-02,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,MONTES DE OCA,
ROBO,FORZADURA,2021-03-02,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-03-13,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,VASQUEZ DE CORONADO,
ROBO,FORZADURA,2021-03-16,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
ROBO,FORZADURA,2021-02-15,18:00:00 - 20:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,ALEMANIA,GUANACASTE,TILARAN,
ROBO,FORZADURA,2021-03-17,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA,
